timestamp,demand_mw,supply_mw,loadshed_mw,remarks
2026-08-09T04:00,15335,12103,3232,
2026-08-09T05:00,15385,12245,3140,
2026-08-09T06:00,14918,11990,2928,
2026-08-09T07:00,14738,12002,2736,
2026-08-09T08:00,14805,12010,2795,
2026-08-09T09:00,15085,12239,2846,
2026-08-09T10:00,15351,12504,2847,
2026-08-09T11:00,15474,12610,2864,
2026-08-09T12:00,15735,12423,3312,Day Peak
2026-08-09T13:00,15720,12579,3141,
2026-08-09T14:00,15962,12829,3133,
2026-08-09T15:00,16059,12388,3671,
2026-08-09T16:00,16028,12665,3363,
2026-08-09T17:00,15751,12784,2967,
2026-08-09T18:00,15618,13143,2475,
2026-08-09T19:00,16792,14174,2618,
2026-08-09T19:30,16998,14561,2437,
2026-08-09T20:00,16935,14213,2722,Evening Peak
2026-08-09T21:00,16862,14597,2265,
2026-08-09T22:00,16645,14367,2278,
2026-08-09T23:00,16603,14011,2592,
2026-08-10T00:00,16641,12985,3656,
2026-08-10T01:00,16262,12505,3757,
2026-08-10T02:00,16115,12364,3751,
2026-08-10T03:00,16071,12432,3639,
2026-08-10T04:00,15743,12280,3463,
2026-08-10T05:00,15651,12279,3372,
2026-08-10T06:00,15188,12272,2916,
2026-08-10T07:00,14945,12246,2703,
2026-08-10T08:00,14980,12506,2474,
2026-08-10T09:00,15165,12828,2337,
2026-08-10T10:00,15566,13093,2473,
2026-08-10T11:00,15813,13234,2579,
2026-08-10T12:00,16293,13361,2932,Day Peak
2026-08-10T13:00,16224,13683,2541,
2026-08-10T14:00,16118,13505,2613,
2026-08-10T15:00,16617,13209,3408,
2026-08-10T16:00,16433,13240,3193,
2026-08-10T17:00,16381,13258,3123,
2026-08-10T18:00,16219,13642,2577,
2026-08-10T19:00,17196,14597,2599,
2026-08-10T19:30,17034,14996,2038,
2026-08-10T20:00,16950,14951,1999,
2026-08-10T21:00,17596,14904,2692,Evening Peak
2026-08-10T22:00,16797,14580,2217,
2026-08-10T23:00,16698,14227,2471,
2026-08-11T00:00,16983,13446,3537,
2026-08-11T01:00,15827,13137,2690,
2026-08-11T02:00,15561,13087,2474,
2026-08-11T03:00,15127,12884,2243,
2026-08-11T04:00,14767,12940,1827,
2026-08-11T05:00,14010,12787,1223,
2026-08-11T06:00,13610,12573,1037,
2026-08-11T07:00,13907,12766,1141,
2026-08-11T08:00,13880,12780,1100,
2026-08-11T09:00,14716,12898,1818,
2026-08-11T10:00,15184,13080,2104,
2026-08-11T11:00,15656,13284,2372,
2026-08-11T12:00,16443,13387,3056,Day Peak
2026-08-11T13:00,16176,13507,2669,
2026-08-11T14:00,16192,13380,2812,
2026-08-11T15:00,16754,13289,3465,
2026-08-11T16:00,16390,13120,3270,
2026-08-11T17:00,16370,13315,3055,
2026-08-11T18:00,16067,13568,2499,
2026-08-11T19:00,17317,14640,2677,
2026-08-11T19:30,17264,14775,2489,
2026-08-11T20:00,17446,14926,2520,
2026-08-11T21:00,18043,15036,3007,Evening Peak
2026-08-11T22:00,17324,15109,2215,
2026-08-11T23:00,17245,14550,2695,
2026-08-12T00:00,17523,13931,3592,
2026-08-12T01:00,16571,13377,3194,
2026-08-12T02:00,16346,13230,3116,
2026-08-12T03:00,15913,12857,3056,
2026-08-12T04:00,15969,13018,2951,
2026-08-12T05:00,15614,12741,2873,
2026-08-12T06:00,15385,12759,2626,
2026-08-12T07:00,15064,12745,2319,
2026-08-12T08:00,15258,12935,2323,
2026-08-12T09:00,15551,12962,2589,
2026-08-12T10:00,15795,13285,2510,
2026-08-12T11:00,15745,13845,1900,
2026-08-12T12:00,16594,13906,2688,Day Peak
2026-08-12T13:00,16400,13962,2438,
2026-08-12T14:00,16463,13999,2464,
2026-08-12T15:00,17237,13855,3382,
2026-08-12T16:00,16245,13528,2717,
2026-08-12T17:00,16236,13572,2664,
2026-08-12T18:00,15241,13920,1321,
2026-08-12T19:00,17101,14679,2422,
2026-08-12T19:30,17276,14828,2448,
2026-08-12T20:00,16951,15010,1941,
2026-08-12T21:00,17838,15300,2538,Evening Peak
2026-08-12T22:00,16765,15597,1168,
2026-08-12T23:00,16761,15422,1339,
2026-08-13T00:00,17280,14950,2330,
2026-08-13T01:00,16287,13876,2411,
2026-08-13T02:00,16267,13630,2637,
2026-08-13T03:00,15973,13475,2498,
2026-08-13T04:00,15462,13437,2025,
2026-08-13T05:00,15309,13519,1790,
2026-08-13T06:00,14945,13445,1500,
2026-08-13T07:00,14558,13463,1095,
2026-08-13T08:00,14403,13694,709,
2026-08-13T09:00,14102,13577,525,
2026-08-13T10:00,14471,14000,471,
2026-08-13T11:00,14500,14120,380,
2026-08-13T12:00,14887,14477,410,Day Peak
2026-08-13T13:00,15016,14558,458,
2026-08-13T14:00,14936,14565,371,
2026-08-13T15:00,14838,14461,377,
2026-08-13T16:00,14572,14377,195,
2026-08-13T17:00,14539,14257,282,
2026-08-13T18:00,14419,14043,376,
2026-08-13T19:00,16320,15226,1094,
2026-08-13T19:30,16456,15521,935,Evening Peak
2026-08-13T20:00,16174,15636,538,
2026-08-13T21:00,16245,15642,603,
2026-08-13T22:00,16182,15520,662,
2026-08-13T23:00,16213,15559,654,
2026-08-14T00:00,16414,14941,1473,
2026-08-14T01:00,15924,14280,1644,
2026-08-14T02:00,15719,13910,1809,
2026-08-14T03:00,15483,13710,1773,
2026-08-14T04:00,15131,13403,1728,
2026-08-14T05:00,14899,13309,1590,
2026-08-14T06:00,13740,13131,609,
2026-08-14T07:00,13388,13084,304,
2026-08-14T08:00,13021,12836,185,
2026-08-14T09:00,12997,12828,169,
2026-08-14T10:00,12872,12872,0,
2026-08-14T11:00,13335,13335,0,
2026-08-14T12:00,13760,13760,0,Day Peak
2026-08-14T13:00,14466,14414,52,
2026-08-14T14:00,13872,13850,22,
2026-08-14T15:00,14068,14068,0,
2026-08-14T16:00,13574,13526,48,
2026-08-14T17:00,13336,13288,48,
2026-08-14T18:00,12820,12800,20,
2026-08-14T19:00,15023,14750,273,
2026-08-14T19:30,15677,15491,186,
2026-08-14T20:00,15673,15462,211,
2026-08-14T21:00,15746,15350,396,Evening Peak
2026-08-14T22:00,15951,15540,411,
2026-08-14T23:00,16302,14806,1496,
2026-08-15T00:00,15821,13818,2003,
2026-08-15T01:00,15916,13829,2087,
2026-08-15T02:00,15506,13489,2017,
2026-08-15T03:00,15399,13421,1978,
2026-08-15T04:00,15085,13187,1898,
2026-08-15T05:00,14922,13144,1778,
2026-08-15T06:00,14372,13118,1254,
2026-08-15T07:00,14226,13168,1058,
2026-08-15T08:00,14243,13237,971,
2026-08-15T09:00,14239,13265,974,
2026-08-15T10:00,14104,13823,281,
2026-08-15T11:00,14500,14333,167,
2026-08-15T12:00,15054,14447,607,Day Peak
2026-08-15T13:00,15270,14142,1128,
2026-08-15T14:00,15377,14056,1321,
2026-08-15T15:00,15847,14231,1616,
2026-08-15T16:00,15674,14300,1374,
2026-08-15T17:00,15107,14337,770,
2026-08-15T18:00,14592,14150,442,
2026-08-15T19:00,16577,15150,1427,
2026-08-15T19:30,16930,15328,1602,
2026-08-15T20:00,16885,15550,1335,
2026-08-15T21:00,16933,15380,1553,Evening Peak
2026-08-15T22:00,16513,15544,969,
2026-08-15T23:00,16540,15595,945,
2026-08-16T00:00,16760,15145,1615,
2026-08-16T01:00,16340,14748,1592,
2026-08-16T02:00,15862,14313,1549,
2026-08-16T03:00,15630,14260,1370,
2026-08-16T04:00,15218,14209,1009,
2026-08-16T05:00,14827,14184,643,
2026-08-16T06:00,14155,13670,485,
2026-08-16T07:00,14139,13670,469,
2026-08-16T08:00,14201,13711,490,
2026-08-16T09:00,14261,13787,474,
2026-08-16T10:00,14210,13720,490,
2026-08-16T11:00,14502,14110,392,
2026-08-16T12:00,15043,14325,718,Day Peak
2026-08-16T13:00,14992,14390,602,
2026-08-16T14:00,14776,14224,552,
2026-08-16T15:00,15002,14183,819,
2026-08-16T16:00,14738,14035,703,
2026-08-16T17:00,14315,13950,365,
2026-08-16T18:00,14301,13928,373,
2026-08-16T19:00,16183,14825,1358,
2026-08-16T19:30,16195,14958,1237,
2026-08-16T20:00,15705,15265,440,
2026-08-16T21:00,15951,15322,629,Evening Peak
2026-08-16T22:00,15915,15418,497,
2026-08-16T23:00,15882,15395,487,
2026-08-17T00:00,15597,14962,635,
2026-08-17T01:00,15276,14474,802,
2026-08-17T02:00,14977,14375,602,
2026-08-17T03:00,14419,14070,349,
2026-08-17T04:00,14148,13826,322,
2026-08-17T05:00,13822,13520,302,
2026-08-17T06:00,13491,13194,297,
2026-08-17T07:00,13348,13045,303,
2026-08-17T08:00,13386,13128,258,
2026-08-17T09:00,13650,13151,499,
2026-08-17T10:00,13988,13462,526,
2026-08-17T11:00,13952,13854,98,
2026-08-17T12:00,14810,13917,893,Day Peak
2026-08-17T13:00,14427,13880,547,
2026-08-17T14:00,14088,13998,90,
2026-08-17T15:00,14090,13971,119,
2026-08-17T16:00,13665,13607,58,
2026-08-17T17:00,13583,13510,73,
2026-08-17T18:00,13755,13727,28,
2026-08-17T19:00,15436,15254,182,
2026-08-17T19:30,15714,15412,302,Evening Peak
2026-08-17T20:00,15384,15215,169,
2026-08-17T21:00,15340,15138,202,
2026-08-17T22:00,15256,15033,223,
2026-08-17T23:00,15262,14994,268,
2026-08-18T00:00,15065,14757,308,
2026-08-18T01:00,14724,14332,392,
2026-08-18T02:00,14329,13962,367,
2026-08-18T03:00,13890,13550,340,
2026-08-18T04:00,13443,13167,276,
2026-08-18T05:00,13184,12911,273,
2026-08-18T06:00,12912,12653,259,
2026-08-18T07:00,13075,12745,330,
2026-08-18T08:00,13290,12901,389,
2026-08-18T09:00,13580,13204,376,
2026-08-18T10:00,13592,13296,296,
2026-08-18T11:00,13911,13700,211,
2026-08-18T12:00,14508,14338,170,Day Peak
2026-08-18T13:00,14562,14336,226,
2026-08-18T14:00,14415,14283,132,
2026-08-18T15:00,14615,14431,184,
2026-08-18T16:00,14155,13957,198,
2026-08-18T17:00,14163,13915,248,
2026-08-18T18:00,13947,13697,250,
2026-08-18T19:00,15727,15282,445,
2026-08-18T19:30,16085,15556,529,Evening Peak
2026-08-18T20:00,15823,15528,295,
2026-08-18T21:00,15873,15539,334,
2026-08-18T22:00,15769,15371,398,
2026-08-18T23:00,15686,15274,412,
2026-08-19T00:00,15551,15079,472,
2026-08-19T01:00,15192,14764,428,
2026-08-19T02:00,14766,14340,426,
2026-08-19T03:00,14415,14009,406,
2026-08-19T04:00,13991,13648,343,
2026-08-19T05:00,13781,13448,333,
2026-08-19T06:00,13540,13242,298,
2026-08-19T07:00,13591,13330,261,
2026-08-19T08:00,13800,13443,357,
2026-08-19T09:00,13864,13535,329,
2026-08-19T10:00,14017,13900,117,Day Peak
2026-08-19T11:00,13873,13750,123,
2026-08-19T12:00,14412,13849,563,
2026-08-19T13:00,15233,14042,1191,
2026-08-19T14:00,15206,14139,1067,
2026-08-19T15:00,15668,13834,1834,
2026-08-19T16:00,15479,13702,1777,
2026-08-19T17:00,15504,13700,1804,
2026-08-19T18:00,15234,13800,1434,
2026-08-19T19:00,17345,14815,2530,
2026-08-19T19:30,17181,14734,2447,
2026-08-19T20:00,16783,14900,1883,
2026-08-19T21:00,16908,14642,2266,Evening Peak
2026-08-19T22:00,16913,15676,1237,
2026-08-19T23:00,17003,15824,1179,
2026-08-20T00:00,16929,15791,1138,
2026-08-20T01:00,16210,15298,912,
2026-08-20T02:00,15688,14992,696,
2026-08-20T03:00,15242,14762,480,
2026-08-20T04:00,14739,14448,291,
2026-08-20T05:00,14495,14223,272,
2026-08-20T06:00,14100,13840,260,
2026-08-20T07:00,14174,13882,292,
2026-08-20T08:00,14295,13973,322,
2026-08-20T09:00,14372,14100,272,
2026-08-20T10:00,14529,14350,179,
2026-08-20T11:00,14858,14550,308,
2026-08-20T12:00,15421,14769,652,Day Peak
2026-08-20T13:00,15907,14537,1370,
2026-08-20T14:00,15788,14650,1138,
2026-08-20T15:00,16103,14329,1774,
2026-08-20T16:00,15797,14398,1399,
2026-08-20T17:00,15679,14382,1297,
2026-08-20T18:00,15308,14350,958,
2026-08-20T19:00,17136,15573,1563,
2026-08-20T19:30,17326,15548,1778,
2026-08-20T20:00,17199,15601,1598,
2026-08-20T21:00,16955,15366,1589,Evening Peak
2026-08-20T22:00,16928,15191,1737,
2026-08-20T23:00,16907,15701,1206,
2026-08-21T00:00,17074,15625,1449,
2026-08-21T01:00,16439,15044,1395,
2026-08-21T02:00,16263,14909,1354,
2026-08-21T03:00,15773,14658,1115,
2026-08-21T04:00,15402,14446,956,
2026-08-21T05:00,15220,13571,1649,
2026-08-21T06:00,14540,13209,1331,
2026-08-21T07:00,13999,13468,531,
2026-08-21T08:00,13748,13367,381,
2026-08-21T09:00,13625,13260,365,
2026-08-21T10:00,13576,13310,266,
2026-08-21T11:00,13680,13520,160,
2026-08-21T12:00,14324,14094,230,Day Peak
2026-08-21T13:00,14840,14667,173,
2026-08-21T14:00,14286,14136,150,
2026-08-21T15:00,14294,14163,131,
2026-08-21T16:00,13948,13798,150,
2026-08-21T17:00,13493,13396,97,
2026-08-21T18:00,13369,13255,114,
2026-08-21T19:00,15623,15380,243,
2026-08-21T19:30,16109,15766,343,
2026-08-21T20:00,16159,15721,438,
2026-08-21T21:00,16107,15567,540,Evening Peak
2026-08-21T22:00,16669,15613,1056,
2026-08-21T23:00,16696,15165,1531,
2026-08-22T00:00,17033,14958,2075,
2026-08-22T01:00,16334,14216,2118,
2026-08-22T02:00,16015,13916,2099,
2026-08-22T03:00,15898,13863,2035,
2026-08-22T04:00,15803,13892,1911,
2026-08-22T05:00,15307,13904,1403,
2026-08-22T06:00,14616,13860,756,
2026-08-22T07:00,14389,13884,505,
2026-08-22T08:00,14341,14018,323,
2026-08-22T09:00,14408,14161,247,
2026-08-22T10:00,14380,14278,102,
2026-08-22T11:00,14500,14389,111,
2026-08-22T12:00,15112,14738,374,Day Peak
2026-08-22T13:00,15429,14643,786,
2026-08-22T14:00,15297,14630,667,
2026-08-22T15:00,15934,14043,1891,
2026-08-22T16:00,16024,14089,1935,
2026-08-22T17:00,16157,14273,1884,
2026-08-22T18:00,15551,14760,791,
2026-08-22T19:00,17441,15957,1484,
2026-08-22T19:30,17538,15902,1636,
2026-08-22T20:00,17816,15701,2115,Evening Peak
2026-08-22T21:00,17376,15825,1551,
2026-08-22T22:00,17269,15877,1392,
2026-08-22T23:00,17057,15874,1183,
2026-08-23T00:00,17499,15184,2315,
2026-08-23T01:00,16450,15017,1433,
2026-08-23T02:00,16221,14911,1310,
2026-08-23T03:00,15666,14809,857,
2026-08-23T04:00,15261,14665,596,
2026-08-23T05:00,14967,14406,561,
2026-08-23T06:00,14567,14171,396,
2026-08-23T07:00,14443,14168,275,
2026-08-23T08:00,14429,14169,260,
2026-08-23T09:00,14431,14116,315,
2026-08-23T10:00,14701,14200,501,
2026-08-23T11:00,15023,14498,525,
2026-08-23T12:00,15551,14781,770,Day Peak
2026-08-23T13:00,15786,15010,776,
2026-08-23T14:00,15619,14983,636,
2026-08-23T15:00,16031,14807,1224,
2026-08-23T16:00,15931,14749,1182,
2026-08-23T17:00,15908,14714,1194,
2026-08-23T18:00,15121,14685,436,
2026-08-23T19:00,17427,15763,1664,
2026-08-23T19:30,17065,16064,1001,
2026-08-23T20:00,17305,16392,913,Evening Peak
2026-08-23T21:00,16662,16012,650,
2026-08-23T22:00,16729,16071,658,
2026-08-23T23:00,16720,15929,791,
2026-08-24T00:00,16954,15853,1101,
2026-08-24T01:00,16375,14925,1450,
2026-08-24T02:00,16000,14765,1235,
2026-08-24T03:00,15792,14599,1193,
2026-08-24T04:00,15377,14299,1078,
2026-08-24T05:00,14839,14229,610,
2026-08-24T06:00,14376,13975,401,
2026-08-24T07:00,14251,13868,383,
2026-08-24T08:00,13933,13557,376,
2026-08-24T09:00,14208,13866,342,
2026-08-24T10:00,14368,14131,237,
2026-08-24T11:00,14568,14150,418,
2026-08-24T12:00,15104,14335,769,Day Peak
2026-08-24T13:00,15308,14565,743,
2026-08-24T14:00,14652,14200,452,
2026-08-24T15:00,15396,13823,1573,
2026-08-24T16:00,14936,13844,1092,
2026-08-24T17:00,14796,14123,673,
2026-08-24T18:00,14717,14450,267,
2026-08-24T19:00,16457,15880,577,
2026-08-24T19:30,16867,15955,912,Evening Peak
2026-08-24T20:00,16532,15894,638,
2026-08-24T21:00,16594,15887,707,
2026-08-24T22:00,16587,15865,722,
2026-08-24T23:00,16563,15494,1069,
2026-08-25T00:00,16851,15113,1738,
2026-08-25T01:00,16200,14512,1688,
2026-08-25T02:00,15996,14369,1627,
2026-08-25T03:00,15765,14354,1411,
2026-08-25T04:00,15012,14186,826,
2026-08-25T05:00,14589,14209,380,
2026-08-25T06:00,14208,13853,355,
2026-08-25T07:00,14213,13883,330,
2026-08-25T08:00,14277,14027,250,
2026-08-25T09:00,14485,14181,304,
2026-08-25T10:00,14746,14502,244,
2026-08-25T11:00,15151,14753,398,
2026-08-25T12:00,15660,14635,1025,Day Peak
2026-08-25T13:00,15851,14317,1480,
2026-08-25T14:00,15477,13982,1495,
2026-08-25T15:00,16176,13917,2259,
2026-08-25T16:00,15693,13816,1877,
2026-08-25T17:00,15872,13795,2077,
2026-08-25T18:00,15465,14180,1285,
2026-08-25T19:00,16962,15348,1614,
2026-08-25T19:30,17085,15458,1627,
2026-08-25T20:00,17200,15607,1593,
2026-08-25T21:00,17172,15364,1808,Evening Peak
2026-08-25T22:00,16777,15596,1181,
2026-08-25T23:00,16897,15637,1260,
2026-08-26T00:00,16603,14907,1696,
2026-08-26T01:00,16453,14507,1946,
2026-08-26T02:00,16397,14416,1981,
2026-08-26T03:00,16020,14067,1953,
2026-08-26T04:00,15724,13832,1892,
2026-08-26T05:00,15491,13725,1766,
2026-08-26T06:00,15211,13600,1611,
2026-08-26T07:00,14728,13529,1199,
2026-08-26T08:00,13888,13654,234,
2026-08-26T09:00,13853,13661,192,
2026-08-26T10:00,13785,13710,75,
2026-08-26T11:00,13900,13840,60,
2026-08-26T12:00,14778,14108,670,Day Peak
2026-08-26T13:00,14906,13995,911,
2026-08-26T14:00,15097,13969,1128,
2026-08-26T15:00,15352,13601,1751,
2026-08-26T16:00,15164,13625,1539,
2026-08-26T17:00,14951,13610,1341,
2026-08-26T18:00,14618,13720,898,
2026-08-26T19:00,16788,15099,1689,
2026-08-26T19:30,16533,15285,1248,
2026-08-26T20:00,16812,15338,1474,Evening Peak
2026-08-26T21:00,16815,15267,1548,
2026-08-26T22:00,16874,15162,1712,
2026-08-26T23:00,16973,14994,1979,
2026-08-27T00:00,16836,14008,2828,
2026-08-27T01:00,16246,13700,2546,
2026-08-27T02:00,16109,13600,2509,
2026-08-27T03:00,15990,13613,2377,
2026-08-27T04:00,15793,13553,2240,
2026-08-27T05:00,15576,13494,2082,
2026-08-27T06:00,15347,13405,1942,
2026-08-27T07:00,15015,13220,1795,
2026-08-27T08:00,15347,13595,1752,
2026-08-27T09:00,15451,13708,1743,
2026-08-27T10:00,15846,13945,1901,
2026-08-27T11:00,16057,13945,2112,
2026-08-27T12:00,16323,13797,2526,Day Peak
2026-08-27T13:00,16398,13813,2585,
2026-08-27T14:00,16314,13965,2349,
2026-08-27T15:00,16946,13282,3664,
2026-08-27T16:00,16615,13534,3081,
2026-08-27T17:00,16634,13856,2778,
2026-08-27T18:00,16362,13951,2411,
2026-08-27T19:00,17782,14931,2851,
2026-08-27T19:30,17365,15000,2365,
2026-08-27T20:00,17444,15413,2031,
2026-08-27T21:00,17795,14862,2933,Evening Peak
2026-08-27T22:00,17604,15363,2241,
2026-08-27T23:00,17008,14717,2291,
2026-08-28T00:00,17394,14263,3131,
2026-08-28T01:00,17171,13927,3244,
2026-08-28T02:00,17053,13987,3066,
2026-08-28T03:00,16526,13436,3090,
2026-08-28T04:00,16308,13393,2915,
2026-08-28T05:00,15950,13110,2840,
2026-08-28T06:00,15658,13022,2636,
2026-08-28T07:00,15248,12999,2249,
2026-08-28T08:00,14910,12914,1996,
2026-08-28T09:00,14264,12868,1396,
2026-08-28T10:00,14492,13286,1206,
2026-08-28T11:00,14635,13292,1343,
2026-08-28T12:00,14890,13450,1440,Day Peak
2026-08-28T13:00,15223,14171,1052,
2026-08-28T14:00,14744,13682,1062,
2026-08-28T15:00,14684,13201,1483,
2026-08-28T16:00,14542,13504,1038,
2026-08-28T17:00,14242,13319,923,
2026-08-28T18:00,13808,13422,386,
2026-08-28T19:00,15946,14660,1286,
2026-08-28T19:30,16066,14834,1232,
2026-08-28T20:00,16094,15350,744,
2026-08-28T21:00,16318,14897,1421,Evening Peak
2026-08-28T22:00,16358,14863,1495,
2026-08-28T23:00,16508,14754,1754,
2026-08-29T00:00,16634,13842,2792,
2026-08-29T01:00,16256,13680,2576,
2026-08-29T02:00,15895,13409,2486,
2026-08-29T03:00,15787,13340,2447,
2026-08-29T04:00,15463,13012,2451,
2026-08-29T05:00,15408,13049,2359,
2026-08-29T06:00,14905,12746,2159,
2026-08-29T07:00,14863,12954,1909,
2026-08-29T08:00,14982,13127,1855,
2026-08-29T09:00,14868,13157,1711,
2026-08-29T10:00,14806,13428,1378,Day Peak
2026-08-29T11:00,15264,13500,1764,
2026-08-29T12:00,15629,13125,2504,
2026-08-29T13:00,15983,13720,2263,
2026-08-29T14:00,15857,13610,2247,
2026-08-29T15:00,16322,12710,3612,
2026-08-29T16:00,16442,13035,3407,
2026-08-29T17:00,16469,12952,3517,
2026-08-29T18:00,16389,13362,3027,
2026-08-29T19:00,17541,14531,3010,
2026-08-29T19:30,17551,15019,2532,
2026-08-29T20:00,17742,14800,2942,Evening Peak
2026-08-29T21:00,17542,14974,2568,
2026-08-29T22:00,17673,14811,2862,
2026-08-29T23:00,17564,14618,2946,
2026-08-30T00:00,17507,13829,3678,
2026-08-30T01:00,17015,13665,3350,
2026-08-30T02:00,16763,13441,3322,
2026-08-30T03:00,16588,13421,3167,
2026-08-30T04:00,16477,13392,3085,
2026-08-30T05:00,16107,13224,2883,
2026-08-30T06:00,15671,13006,2665,
2026-08-30T07:00,15406,12991,2415,
2026-08-30T08:00,15642,12950,2692,
2026-08-30T09:00,15814,12878,2936,
2026-08-30T10:00,16157,13055,3102,
2026-08-30T11:00,16352,13173,3179,
2026-08-30T12:00,16278,12688,3590,Day Peak
2026-08-30T13:00,16586,13051,3535,
2026-08-30T14:00,16578,13127,3451,
2026-08-30T15:00,16360,12668,3692,
2026-08-30T16:00,16567,12928,3639,
2026-08-30T17:00,16595,13298,3297,
2026-08-30T18:00,16281,13742,2539,
2026-08-30T19:00,17405,15000,2405,
2026-08-30T19:30,17539,15138,2401,
2026-08-30T20:00,17326,15319,2007,
2026-08-30T21:00,17372,14979,2393,Evening Peak
2026-08-30T22:00,16914,14998,1916,
2026-08-30T23:00,16930,14395,2535,
2026-08-31T00:00,17075,13700,3375,
2026-08-31T01:00,16635,13294,3341,
2026-08-31T02:00,16407,13214,3193,
2026-08-31T03:00,16046,13232,2814,
2026-08-31T04:00,15953,13256,2697,
2026-08-31T05:00,15658,13101,2557,
2026-08-31T06:00,15238,12943,2295,
2026-08-31T07:00,14653,12674,1979,
2026-08-31T08:00,14581,12704,1877,
2026-08-31T09:00,14992,13025,1967,
2026-08-31T10:00,15298,13348,1950,
2026-08-31T11:00,15933,13468,2465,Day Peak
2026-08-31T12:00,16146,13045,3101,
2026-08-31T13:00,16242,13338,2904,
2026-08-31T14:00,15999,13231,2768,
2026-08-31T15:00,16386,12693,3693,
2026-08-31T16:00,16046,12851,3195,
2026-08-31T17:00,15822,12968,2854,
2026-08-31T18:00,16334,13425,2909,
2026-08-31T19:00,17306,14900,2406,
2026-08-31T19:30,17538,15018,2520,
2026-08-31T20:00,17043,15031,2012,
2026-08-31T21:00,17321,14924,2397,Evening Peak
2026-08-31T22:00,16919,15314,1605,
2026-08-31T23:00,16937,15250,1687,
2026-09-01T00:00,16826,14293,2533,
2026-09-01T01:00,16347,13971,2376,
2026-09-01T02:00,16044,13680,2364,
2026-09-01T03:00,15687,13447,2240,
2026-09-01T04:00,15338,13516,1822,
2026-09-01T05:00,15048,13439,1609,
2026-09-01T06:00,14796,13286,1510,
2026-09-01T07:00,14455,13057,1398,
2026-09-01T08:00,14555,13162,1393,
2026-09-01T09:00,14655,12998,1657,
2026-09-01T10:00,14727,13492,1235,
2026-09-01T11:00,14905,13767,1138,
2026-09-01T12:00,15401,13804,1597,Day Peak
2026-09-01T13:00,15274,13884,1390,
2026-09-01T14:00,15175,13699,1476,
2026-09-01T15:00,15254,13707,1547,
2026-09-01T16:00,14482,13610,872,
2026-09-01T17:00,14095,13620,475,
2026-09-01T18:00,14398,13875,523,
2026-09-01T19:00,15917,15078,839,
2026-09-01T19:30,16122,15396,726,Evening Peak
2026-09-01T20:00,15766,15487,279,
2026-09-01T21:00,15731,15539,192,
2026-09-01T22:00,15508,15314,194,
2026-09-01T23:00,15652,15072,580,
2026-09-02T00:00,15309,14609,700,
2026-09-02T01:00,15188,13679,1509,
2026-09-02T02:00,14991,13288,1703,
2026-09-02T03:00,14377,13112,1265,
2026-09-02T04:00,14049,13237,812,
2026-09-02T05:00,13763,13001,762,
2026-09-02T06:00,13410,12721,689,
2026-09-02T07:00,13378,12864,514,
2026-09-02T08:00,13468,12857,611,
2026-09-02T09:00,13463,13100,363,
2026-09-02T10:00,13756,13418,338,
2026-09-02T11:00,14481,13339,1142,
2026-09-02T12:00,15350,13523,1827,Day Peak
2026-09-02T13:00,15246,13459,1787,
2026-09-02T14:00,14897,13446,1451,
2026-09-02T15:00,15151,12934,2217,
2026-09-02T16:00,15330,13010,2320,
2026-09-02T17:00,15313,13167,2146,
2026-09-02T18:00,15297,13429,1868,
2026-09-02T19:00,16703,14436,2267,
2026-09-02T19:30,16616,14825,1791,
2026-09-02T20:00,16475,14957,1518,
2026-09-02T21:00,16298,14858,1440,Evening Peak
2026-09-02T22:00,16171,14997,1174,
2026-09-02T23:00,16088,14634,1454,
2026-09-03T00:00,15723,13879,1844,
2026-09-03T01:00,15624,13351,2273,
2026-09-03T02:00,15314,12899,2415,
2026-09-03T03:00,15243,12899,2344,
2026-09-03T04:00,15055,12815,2240,
2026-09-03T05:00,14771,12614,2157,
2026-09-03T06:00,14432,12667,1765,
2026-09-03T07:00,14329,12870,1459,
2026-09-03T08:00,14270,12794,1476,
2026-09-03T09:00,14211,12902,1309,
2026-09-03T10:00,14652,13116,1536,
2026-09-03T11:00,14818,13646,1172,
2026-09-03T12:00,14937,13734,1203,Day Peak
2026-09-03T13:00,15262,13805,1457,
2026-09-03T14:00,15114,13721,1393,
2026-09-03T15:00,15071,12973,2098,
2026-09-03T16:00,15122,13159,1963,
2026-09-03T17:00,14950,13500,1450,
2026-09-03T18:00,14355,14000,355,
2026-09-03T19:00,16201,14834,1367,
2026-09-03T19:30,15908,15221,687,
2026-09-03T20:00,16087,15388,699,Evening Peak
2026-09-03T21:00,15572,15315,257,
2026-09-03T22:00,15609,14797,812,
2026-09-03T23:00,15648,14657,991,
2026-09-04T00:00,15583,13815,1768,
2026-09-04T01:00,15294,13072,2222,
2026-09-04T02:00,15131,12922,2209,
2026-09-04T03:00,14823,12715,2108,
2026-09-04T04:00,14639,12738,1901,
2026-09-04T05:00,14283,12516,1767,
2026-09-04T06:00,13290,12376,914,
2026-09-04T07:00,12942,12406,536,
2026-09-04T08:00,12592,12248,344,
2026-09-04T09:00,12285,12155,130,
2026-09-04T10:00,12295,12215,80,
2026-09-04T11:00,12535,12450,85,
2026-09-04T12:00,14937,13159,67,Day Peak
2026-09-04T13:00,13847,13460,387,
2026-09-04T14:00,12948,12868,80,
2026-09-04T15:00,13060,13040,20,
2026-09-04T16:00,12415,12415,0,
